Date,BAB,MKT,SMB,HML,UMD
07/22/1987,0.00,-0.01,0.00,0.00,0.00
07/23/1987,0.00,0.01,0.00,0.00,0.01
07/24/1987,0.00,0.02,0.00,0.00,0.01
07/27/1987,0.00,0.00,0.00,0.00,0.00
07/28/1987,0.00,0.01,0.00,0.00,0.00
07/29/1987,0.00,0.00,-0.01,0.00,-0.01
07/30/1987,0.00,0.00,0.00,0.00,-0.01
07/31/1987,0.00,-0.01,0.00,0.00,0.00
08/03/1987,0.01,0.00,0.00,0.01,0.01
08/04/1987,0.00,-0.01,0.00,0.00,0.00
08/05/1987,0.00,0.01,0.00,0.00,0.00
08/06/1987,-0.01,0.01,0.00,-0.01,0.00
08/07/1987,0.00,0.01,0.00,0.00,0.00
08/10/1987,0.00,0.01,-0.01,0.00,0.00
08/11/1987,0.00,0.01,-0.01,0.00,0.00
08/12/1987,0.00,0.01,0.00,0.00,0.00
08/13/1987,0.00,0.00,-0.01,0.00,0.00
08/14/1987,0.00,0.00,0.00,0.01,-0.01
08/17/1987,0.00,0.00,0.00,0.00,0.00
08/18/1987,0.00,0.00,0.01,0.00,0.00
08/19/1987,0.00,0.00,0.00,0.00,0.00
08/20/1987,-0.01,0.01,-0.01,0.00,0.00
08/21/1987,0.00,0.01,0.00,0.00,0.00
08/24/1987,0.00,0.01,0.00,0.00,0.00
08/25/1987,0.00,0.00,-0.01,0.00,0.00
08/26/1987,0.00,0.00,0.01,0.00,0.00
08/27/1987,0.00,0.00,0.01,0.00,0.00
08/28/1987,0.00,0.00,0.01,0.00,0.00
08/31/1987,0.00,0.00,0.00,0.00,0.00
09/01/1987,0.00,0.00,0.01,0.00,0.00
09/02/1987,0.00,0.00,0.00,0.00,0.00
09/03/1987,0.00,-0.01,0.00,0.00,0.00
09/04/1987,0.00,0.00,0.00,0.00,0.00
09/07/1987,0.00,-0.01,0.00,0.00,0.00
09/08/1987,0.00,0.00,-0.01,0.00,-0.01
09/09/1987,-0.01,0.00,0.00,0.00,0.00
09/10/1987,-0.01,0.00,0.00,-0.01,0.00
09/11/1987,0.00,0.01,0.00,0.00,0.00
09/14/1987,0.00,0.00,0.00,0.00,0.00
09/15/1987,0.00,0.00,0.01,0.00,0.00
09/16/1987,0.00,0.00,0.00,0.00,0.00
09/17/1987,0.00,0.00,0.00,0.00,0.00
09/18/1987,0.00,0.00,0.00,0.00,0.00
09/21/1987,0.00,-0.01,0.00,0.01,0.00
09/22/1987,-0.01,0.01,-0.02,0.00,0.00
09/23/1987,0.00,0.00,0.00,0.00,0.00
09/24/1987,0.00,0.00,0.00,0.00,0.00
09/25/1987,0.00,0.00,0.00,0.00,0.01
09/28/1987,0.00,0.02,0.00,0.00,0.00
09/29/1987,0.00,-0.01,0.00,0.00,0.00
09/30/1987,0.01,0.00,0.01,0.00,0.00
10/01/1987,-0.01,0.00,-0.01,0.00,0.00
10/02/1987,0.00,0.01,0.00,0.00,0.00
10/05/1987,0.00,0.00,0.00,0.00,0.00
10/06/1987,0.01,-0.01,0.01,0.01,-0.01
10/07/1987,0.00,0.00,0.00,0.00,0.00
10/08/1987,0.00,0.00,0.00,0.00,-0.01
10/09/1987,0.00,0.00,0.00,0.00,0.00
10/12/1987,0.00,0.00,0.00,0.00,0.00
10/13/1987,-0.01,0.00,-0.01,0.00,0.00
10/14/1987,0.01,0.00,0.01,0.01,-0.01
10/15/1987,0.01,-0.01,0.01,0.00,0.00
10/16/1987,0.01,-0.02,0.01,0.01,-0.01
10/19/1987,0.01,-0.09,0.05,0.01,-0.01
10/20/1987,-0.05,-0.09,-0.08,0.01,0.00
10/21/1987,-0.02,0.08,-0.01,-0.01,0.00
10/22/1987,0.00,-0.02,0.00,0.01,0.00
10/23/1987,-0.01,-0.02,-0.01,0.01,0.00
10/26/1987,-0.01,-0.06,0.00,0.01,-0.01
10/27/1987,-0.03,0.01,-0.02,0.00,0.00
10/28/1987,-0.02,0.00,-0.01,-0.01,0.01
10/29/1987,-0.02,0.01,-0.01,-0.01,0.01
10/30/1987,0.00,0.03,0.01,0.00,0.00
11/02/1987,0.00,0.02,0.00,0.00,0.01
11/03/1987,0.01,-0.01,0.00,0.01,0.00
11/04/1987,0.00,-0.01,0.00,0.00,0.00
11/05/1987,-0.01,0.01,-0.01,0.00,0.00
11/06/1987,0.01,0.00,0.01,0.00,0.00
11/09/1987,0.01,-0.02,0.01,0.01,0.00
11/10/1987,0.01,-0.02,0.00,0.01,0.00
11/11/1987,-0.01,-0.01,0.00,0.00,0.00
11/12/1987,-0.01,0.02,-0.01,-0.01,0.01
11/13/1987,0.01,0.02,0.01,0.00,0.00
11/16/1987,0.00,0.00,0.00,0.00,0.00
11/17/1987,0.01,-0.01,0.00,0.01,0.00
11/18/1987,-0.01,0.01,-0.01,0.00,0.00
11/19/1987,0.01,-0.01,0.01,0.00,0.00
11/20/1987,0.00,0.00,-0.01,0.00,0.00
11/23/1987,-0.01,0.00,0.00,0.00,0.00
11/24/1987,-0.01,0.01,0.00,0.00,0.01
11/25/1987,0.00,0.01,0.01,0.00,0.01
11/26/1987,0.00,0.00,0.00,0.00,0.00
11/27/1987,0.01,0.00,0.01,0.00,0.00
11/30/1987,0.02,-0.02,0.01,0.01,-0.01
12/01/1987,-0.01,0.00,-0.01,0.00,0.00
12/02/1987,-0.01,0.00,-0.01,0.00,0.00
12/03/1987,0.01,-0.02,0.01,0.01,0.00
12/04/1987,0.00,-0.01,-0.01,0.00,0.00
12/07/1987,-0.01,0.01,-0.02,-0.01,0.00
12/08/1987,-0.02,0.02,-0.02,0.00,0.00
12/09/1987,-0.01,0.01,0.00,-0.01,0.00
12/10/1987,0.00,0.01,0.02,-0.01,0.00
12/11/1987,0.00,0.00,0.00,0.00,0.00
12/14/1987,-0.02,0.01,0.00,-0.01,0.00
12/15/1987,-0.01,0.00,0.01,-0.01,0.00
12/16/1987,-0.01,0.01,0.00,-0.01,0.00
12/17/1987,0.00,0.00,0.02,0.00,-0.01
12/18/1987,-0.02,0.00,0.00,0.00,0.00
12/21/1987,0.00,0.01,0.00,0.00,0.00
12/22/1987,0.01,0.00,0.00,0.00,0.00
12/23/1987,-0.01,0.00,0.00,0.00,0.00
12/24/1987,0.00,0.00,0.01,0.00,0.00
12/25/1987,0.00,0.00,0.00,0.00,0.00
12/28/1987,0.02,-0.02,0.00,0.01,0.00
12/29/1987,0.00,-0.01,0.00,0.00,0.00
12/30/1987,0.00,0.01,0.00,-0.01,0.00
12/31/1987,0.00,0.00,0.01,0.00,0.00
01/01/1988,0.00,0.00,0.00,0.00,0.00
01/04/1988,-0.02,0.00,-0.01,0.00,-0.01
01/05/1988,0.00,0.00,0.01,0.00,-0.01
01/06/1988,0.00,0.01,0.01,0.00,-0.01
01/07/1988,0.00,0.01,0.00,0.00,0.00
01/08/1988,0.04,-0.02,0.03,0.02,0.00
01/11/1988,-0.01,0.00,-0.02,0.00,0.00
01/12/1988,0.00,0.00,0.00,0.00,0.00
01/13/1988,0.00,0.00,0.00,0.00,0.00
01/14/1988,0.00,0.01,0.00,0.00,0.00
01/15/1988,-0.01,0.01,-0.01,0.00,0.00
01/18/1988,0.00,0.00,0.00,0.00,0.00
01/19/1988,0.01,0.00,0.01,0.01,0.00
01/20/1988,0.02,-0.01,0.01,0.01,0.00
01/21/1988,0.00,0.00,0.00,0.00,0.00
01/22/1988,0.00,0.01,0.00,0.00,0.00
01/25/1988,0.00,0.02,-0.01,0.00,0.00
01/26/1988,0.00,0.00,0.01,0.00,0.00
01/27/1988,0.00,0.00,0.00,0.00,0.00
01/28/1988,0.00,0.01,-0.01,0.00,0.00
01/29/1988,0.00,0.00,-0.01,0.00,0.00
02/01/1988,0.01,-0.01,0.01,0.00,0.00
02/02/1988,0.00,0.00,0.00,0.00,0.00
02/03/1988,0.00,0.00,0.01,0.01,0.00
02/04/1988,0.00,0.00,0.00,0.00,0.00
02/05/1988,0.00,-0.01,0.00,0.00,0.00
02/08/1988,0.01,0.00,0.00,0.00,0.00
02/09/1988,0.00,0.00,-0.01,0.00,0.00
02/10/1988,-0.01,0.01,-0.01,0.00,0.00
02/11/1988,0.00,0.00,0.01,0.00,0.00
02/12/1988,0.00,0.00,0.00,0.00,0.00
02/15/1988,0.00,0.01,0.00,0.00,0.00
02/16/1988,-0.01,0.01,0.00,0.00,0.00
02/17/1988,0.01,0.00,0.01,0.00,0.00
02/18/1988,0.01,0.00,0.01,0.00,0.00
02/19/1988,-0.01,0.01,-0.01,0.00,0.00
02/22/1988,-0.01,0.01,0.00,0.00,0.00
02/23/1988,0.00,0.00,0.00,0.00,0.00
02/24/1988,0.00,0.00,0.00,0.00,0.00
02/25/1988,0.01,0.01,0.01,0.00,-0.01
02/26/1988,0.00,0.00,0.00,0.00,0.00
02/29/1988,-0.01,0.01,0.00,-0.01,0.00
03/01/1988,0.00,0.00,0.00,0.00,0.00
03/02/1988,0.00,0.01,0.00,0.00,0.00
03/03/1988,0.00,0.00,0.00,0.00,0.00
03/04/1988,0.00,0.00,0.01,0.00,0.00
03/07/1988,-0.01,0.00,0.01,0.00,0.00
03/08/1988,-0.01,0.00,0.00,0.00,0.00
03/09/1988,0.00,0.00,0.01,0.00,0.00
03/10/1988,0.01,-0.01,0.01,0.00,0.00
03/11/1988,0.00,0.00,0.00,0.01,0.00
03/14/1988,0.00,0.00,0.00,0.00,0.00
03/15/1988,0.01,0.01,0.00,0.00,0.00
03/16/1988,0.00,0.01,0.00,0.00,-0.01
03/17/1988,0.00,0.00,0.00,0.00,0.00
03/18/1988,0.01,0.00,0.00,0.00,0.00
03/21/1988,0.00,0.00,0.00,0.00,0.00
03/22/1988,0.00,0.00,0.00,0.00,0.00
03/23/1988,0.00,0.00,0.00,0.00,0.00
03/24/1988,0.01,-0.01,0.01,0.00,0.00
03/25/1988,0.00,-0.01,0.01,0.00,0.00
03/28/1988,0.00,0.00,0.00,0.00,0.01
03/29/1988,0.00,0.01,0.00,0.00,0.00
03/30/1988,0.01,0.00,0.00,0.00,0.00
03/31/1988,0.00,0.00,0.01,0.00,0.00
04/01/1988,0.00,0.00,0.00,0.00,0.00
04/04/1988,0.01,0.00,0.00,0.00,0.00
04/05/1988,0.00,0.00,-0.01,0.00,0.00
04/06/1988,-0.01,0.01,-0.01,0.00,0.00
04/07/1988,0.00,0.00,0.00,0.00,0.00
04/08/1988,-0.01,0.01,0.00,0.00,0.00
04/11/1988,0.00,0.00,0.00,0.00,0.00
04/12/1988,0.00,0.00,0.00,0.00,0.00
04/13/1988,0.00,0.00,0.00,0.00,0.00
04/14/1988,0.02,0.00,0.02,0.01,0.00
04/15/1988,0.00,-0.01,0.00,0.00,0.00
04/18/1988,0.00,0.00,0.01,0.00,0.00
04/19/1988,0.00,0.00,0.01,0.00,0.00
04/20/1988,0.00,0.00,0.00,0.00,0.00
04/21/1988,0.00,0.00,0.00,0.00,0.00
04/22/1988,0.00,0.00,-0.01,0.00,0.00
04/25/1988,0.00,0.01,0.00,0.00,0.00
04/26/1988,0.00,0.00,0.00,0.00,0.00
04/27/1988,0.00,0.00,0.00,0.00,0.00
04/28/1988,0.00,0.00,0.01,0.00,0.00
04/29/1988,0.01,0.00,0.01,0.00,0.00
05/02/1988,0.00,0.00,0.00,0.00,0.00
05/03/1988,0.00,0.00,0.00,0.00,0.00
05/04/1988,0.00,0.00,0.01,0.00,0.00
05/05/1988,0.00,0.00,0.00,0.00,0.00
05/06/1988,0.00,0.00,0.00,0.00,0.00
05/09/1988,0.00,-0.01,0.00,0.00,0.00
05/10/1988,0.01,0.00,0.00,0.00,0.00
05/11/1988,0.01,-0.01,0.00,0.00,0.00
05/12/1988,0.00,0.00,0.00,0.00,0.00
05/13/1988,-0.01,0.01,0.00,0.00,0.00
05/16/1988,0.00,0.00,-0.01,0.00,0.00
05/17/1988,0.01,-0.01,0.01,0.00,0.00
05/18/1988,0.00,-0.01,0.00,0.00,0.00
05/19/1988,0.00,0.00,-0.01,0.00,0.00
05/20/1988,0.00,0.00,0.00,0.00,0.00
05/23/1988,0.01,0.00,0.00,0.00,0.00
05/24/1988,0.00,0.00,-0.01,0.00,0.00
05/25/1988,0.00,0.00,0.00,0.00,0.00
05/26/1988,0.00,0.00,0.00,0.00,0.00
05/27/1988,0.00,0.00,0.00,0.00,0.00
05/30/1988,0.00,-0.01,0.00,0.00,0.00
05/31/1988,-0.01,0.01,-0.02,0.00,0.00
06/01/1988,-0.01,0.01,-0.01,0.00,0.00
06/02/1988,0.00,0.00,0.00,0.00,0.00
06/03/1988,0.00,0.00,0.00,0.00,0.00
06/06/1988,0.00,0.01,0.00,0.00,0.00
06/07/1988,0.00,0.00,0.00,0.00,0.00
06/08/1988,-0.01,0.01,-0.01,0.00,0.00
06/09/1988,0.00,0.01,0.01,0.00,0.00
06/10/1988,0.00,0.00,0.00,0.00,0.00
06/13/1988,0.00,0.00,0.00,0.00,0.00
06/14/1988,0.00,0.00,0.00,0.00,0.00
06/15/1988,0.00,0.00,0.00,0.00,0.00
06/16/1988,0.01,0.00,0.01,0.00,0.00
06/17/1988,0.00,0.00,0.00,0.00,0.00
06/20/1988,0.00,-0.01,0.00,0.00,0.00
06/21/1988,-0.01,0.00,-0.01,0.00,0.00
06/22/1988,-0.01,0.00,-0.01,0.00,0.00
06/23/1988,0.00,0.00,0.00,0.00,0.00
06/24/1988,0.00,-0.01,0.00,0.00,0.00
06/27/1988,0.01,-0.01,0.01,0.00,0.00
06/28/1988,-0.01,0.01,-0.01,0.00,0.00
06/29/1988,0.00,-0.01,0.00,0.00,0.00
06/30/1988,0.00,0.00,0.00,0.00,0.00
07/01/1988,0.01,-0.01,0.00,0.00,0.00
07/04/1988,0.00,-0.01,0.00,0.00,0.00
07/05/1988,-0.01,0.01,-0.01,0.00,0.01
07/06/1988,0.01,0.00,0.00,0.01,0.00
07/07/1988,0.00,0.01,0.00,0.01,0.00
07/08/1988,0.00,0.00,0.01,0.00,0.00
07/11/1988,0.00,0.00,0.00,0.00,0.00
07/12/1988,0.00,0.00,0.00,0.01,0.01
07/13/1988,0.00,0.00,-0.01,0.00,0.00
07/14/1988,0.00,0.00,0.00,0.01,0.00
07/15/1988,0.00,-0.01,0.00,0.00,0.00
07/18/1988,0.00,0.00,0.00,0.00,0.00
07/19/1988,0.01,-0.01,0.00,0.00,-0.01
07/20/1988,0.00,0.01,-0.01,0.02,0.00
07/21/1988,0.01,0.00,0.00,0.01,0.01
07/22/1988,0.00,0.00,0.00,0.00,0.00
07/25/1988,0.00,0.00,0.00,0.00,0.00
07/26/1988,0.00,0.00,0.00,0.00,0.00
07/27/1988,0.00,0.01,0.00,0.00,-0.01
07/28/1988,0.00,0.00,-0.01,0.00,0.00
07/29/1988,0.00,0.01,0.00,-0.01,0.00
08/01/1988,0.00,0.01,0.00,0.00,0.00
08/02/1988,0.00,0.00,0.00,0.00,0.00
08/03/1988,0.00,0.00,0.01,0.00,0.00
08/04/1988,0.00,0.00,0.00,0.00,0.00
08/05/1988,0.00,0.00,0.00,-0.01,0.00
08/08/1988,0.00,0.00,0.00,0.00,0.00
08/09/1988,0.00,-0.01,0.00,0.00,0.00
08/10/1988,0.01,-0.02,0.00,0.00,0.00
08/11/1988,0.00,0.01,-0.01,0.01,0.00
08/12/1988,0.00,0.00,0.01,0.00,0.00
08/15/1988,0.00,-0.01,0.00,0.00,0.00
08/16/1988,-0.01,0.00,0.00,0.00,0.00
08/17/1988,0.00,0.00,0.00,0.00,0.00
08/18/1988,0.00,0.00,0.00,0.00,0.00
08/19/1988,0.00,0.00,0.00,0.00,0.00
08/22/1988,0.00,-0.01,0.00,0.00,0.00
08/23/1988,0.00,0.00,0.00,0.00,0.00
08/24/1988,-0.01,0.00,0.00,-0.01,0.00
08/25/1988,0.00,0.00,0.00,0.00,0.00
08/26/1988,0.00,0.00,0.00,0.00,0.00
08/29/1988,0.00,0.00,0.00,-0.01,-0.01
08/30/1988,0.00,0.00,0.00,0.00,0.00
08/31/1988,0.00,-0.01,0.00,0.00,0.00
09/01/1988,0.00,-0.01,0.00,0.00,0.00
09/02/1988,-0.01,0.01,-0.01,0.00,0.00
09/05/1988,0.00,0.01,0.00,0.00,0.00
09/06/1988,0.00,0.00,0.00,0.00,0.00
09/07/1988,0.00,0.01,0.00,0.00,0.00
09/08/1988,0.00,0.00,0.00,0.00,0.00
09/09/1988,0.00,0.00,0.00,0.00,0.00
09/12/1988,0.00,0.00,0.00,0.00,0.00
09/13/1988,0.00,0.00,0.00,0.00,0.00
09/14/1988,0.00,0.00,0.00,0.00,0.00
09/15/1988,0.00,0.00,0.00,0.00,0.00
09/16/1988,0.00,0.00,-0.01,0.01,0.01
09/19/1988,0.00,0.00,0.00,0.00,0.00
09/20/1988,0.00,-0.01,0.00,0.00,0.00
09/21/1988,0.00,0.00,0.00,0.00,0.00
09/22/1988,0.00,-0.01,0.00,-0.01,0.00
09/23/1988,0.00,0.00,-0.01,0.00,0.00
09/26/1988,0.00,0.00,0.00,0.00,0.00
09/27/1988,0.00,0.01,0.00,0.00,0.00
09/28/1988,0.00,0.01,0.00,0.00,0.00
09/29/1988,-0.01,0.00,0.00,0.00,0.00
09/30/1988,0.01,0.01,0.00,0.00,0.00
10/03/1988,0.00,-0.01,0.00,-0.01,0.00
10/04/1988,0.00,0.00,0.00,0.00,0.00
10/05/1988,0.00,0.00,0.00,0.00,0.00
10/06/1988,0.00,0.00,0.00,0.00,0.00
10/07/1988,-0.01,0.01,-0.01,0.00,0.00
10/10/1988,0.00,0.00,0.00,0.00,0.00
10/11/1988,0.00,0.01,0.00,0.00,0.00
10/12/1988,0.01,0.00,0.00,0.00,0.00
10/13/1988,0.00,0.00,0.00,0.00,0.00
10/14/1988,0.00,0.01,0.00,0.00,-0.01
10/17/1988,0.00,0.00,0.00,0.00,0.00
10/18/1988,0.00,0.00,-0.01,0.00,0.00
10/19/1988,0.00,0.00,0.00,0.00,0.00
10/20/1988,-0.01,0.01,-0.01,0.00,0.00
10/21/1988,0.00,0.00,0.00,0.00,0.00
10/24/1988,0.01,-0.01,0.01,0.00,0.01
10/25/1988,0.00,0.00,0.00,0.00,0.01
10/26/1988,0.01,0.01,0.00,0.00,0.01
10/27/1988,0.01,0.00,0.00,0.00,0.01
10/28/1988,0.00,0.00,0.00,0.00,0.00
10/31/1988,0.00,0.00,0.00,0.00,0.00
11/01/1988,0.00,0.00,0.00,0.00,0.00
11/02/1988,0.00,0.00,0.01,0.00,0.00
11/03/1988,0.00,0.00,0.00,0.00,0.00
11/04/1988,0.00,-0.01,0.00,0.00,0.00
11/07/1988,0.00,-0.01,0.00,0.00,0.00
11/08/1988,0.00,0.00,0.00,0.00,0.00
11/09/1988,0.00,0.01,0.00,0.00,0.00
11/10/1988,0.00,0.00,0.00,0.00,0.00
11/11/1988,0.00,0.01,0.00,0.00,0.00
11/14/1988,0.00,0.00,0.00,0.00,-0.01
11/15/1988,0.00,0.00,0.00,0.00,0.00
11/16/1988,0.00,0.00,0.00,0.01,0.00
11/17/1988,0.00,0.00,0.00,0.01,0.00
11/18/1988,0.00,0.00,0.00,0.00,0.00
11/21/1988,0.00,0.00,0.00,0.00,0.00
11/22/1988,0.00,0.01,0.00,0.00,0.00
11/23/1988,0.00,0.00,0.00,0.00,0.00
11/24/1988,0.00,0.00,0.00,0.01,0.00
11/25/1988,0.00,0.00,-0.01,0.01,0.00
11/28/1988,0.00,-0.01,0.00,0.00,0.00
11/29/1988,0.00,0.01,0.00,0.00,0.00
11/30/1988,0.00,0.01,0.00,0.00,0.00
12/01/1988,0.00,0.00,0.01,0.00,0.00
12/02/1988,0.00,0.00,0.00,0.00,0.00
12/05/1988,-0.01,0.00,0.00,-0.01,0.00
12/06/1988,0.00,0.00,0.00,0.00,0.00
12/07/1988,0.00,-0.01,0.00,0.00,0.00
12/08/1988,0.00,0.00,0.00,0.00,0.00
12/09/1988,0.00,0.00,0.00,0.00,0.00
12/12/1988,0.00,-0.01,0.00,0.00,0.00
12/13/1988,0.00,0.00,0.00,0.00,0.00
12/14/1988,0.00,0.00,0.00,0.01,0.00
12/15/1988,0.00,0.00,0.00,0.00,0.00
12/16/1988,0.00,-0.01,0.00,0.00,-0.01
12/19/1988,0.00,0.00,-0.01,0.01,0.00
12/20/1988,0.00,0.00,0.00,0.00,0.00
12/21/1988,0.00,0.00,0.00,0.00,0.00
12/22/1988,0.00,0.00,0.00,0.00,0.00
12/23/1988,0.00,0.00,0.00,0.00,-0.01
12/26/1988,0.00,0.01,0.00,-0.01,0.00
12/27/1988,0.00,0.00,0.00,0.00,0.00
12/28/1988,-0.01,0.00,0.00,0.00,0.00
12/29/1988,-0.01,0.00,0.00,0.00,0.00
12/30/1988,0.00,0.00,0.01,0.00,0.00
01/02/1989,0.00,0.00,0.00,0.00,0.00
01/03/1989,0.00,0.00,0.00,0.00,0.00
01/04/1989,0.00,0.01,0.00,0.00,0.00
01/05/1989,0.00,0.00,0.00,0.00,0.00
01/06/1989,0.00,0.00,0.00,0.00,0.00
01/09/1989,0.00,0.01,0.00,0.00,0.00
01/10/1989,0.01,0.00,0.00,0.00,0.00
01/11/1989,0.00,0.01,0.00,0.00,0.00
01/12/1989,0.00,0.00,0.00,-0.01,0.00
01/13/1989,0.00,0.00,0.00,0.00,0.00
01/16/1989,0.00,0.00,0.00,0.00,0.00
01/17/1989,0.00,-0.01,0.01,0.00,0.00
01/18/1989,0.00,0.00,0.00,0.00,0.00
01/19/1989,0.00,0.00,0.01,-0.01,0.00
01/20/1989,0.00,0.00,0.00,0.00,0.00
01/23/1989,0.00,0.00,0.00,0.00,0.00
01/24/1989,0.00,0.01,0.00,0.00,0.00
01/25/1989,0.00,0.00,0.01,0.00,0.00
01/26/1989,0.00,0.00,0.00,0.00,0.00
01/27/1989,0.00,0.00,0.00,0.01,0.00
01/30/1989,0.00,0.00,0.00,0.00,0.00
01/31/1989,0.00,0.00,0.00,0.00,0.00
02/01/1989,0.00,0.00,0.00,0.00,0.00
02/02/1989,0.00,0.00,0.00,-0.01,0.00
02/03/1989,0.00,0.00,0.00,0.00,0.00
02/06/1989,0.00,0.00,0.00,0.00,0.00
02/07/1989,0.00,0.01,-0.01,-0.01,0.00
02/08/1989,0.00,0.00,0.00,0.00,0.00
02/09/1989,0.01,0.00,0.00,0.01,0.00
02/10/1989,0.00,-0.01,0.00,0.00,0.00
02/13/1989,0.00,0.00,0.00,0.00,0.00
02/14/1989,0.00,0.01,0.00,0.00,0.00
02/15/1989,0.00,0.00,0.00,-0.01,0.00
02/16/1989,0.00,0.00,0.00,0.00,0.00
02/17/1989,0.00,0.00,0.00,0.00,0.00
02/20/1989,0.00,0.00,0.00,0.00,0.00
02/21/1989,0.00,-0.01,0.00,0.00,0.00
02/22/1989,0.00,0.00,-0.01,0.01,0.00
02/23/1989,0.00,0.00,0.00,0.00,0.00
02/24/1989,0.00,-0.01,0.00,0.00,0.00
02/27/1989,0.00,-0.01,0.01,0.00,0.00
02/28/1989,0.00,0.00,0.00,0.00,0.00
03/01/1989,0.00,-0.01,0.00,0.00,0.00
03/02/1989,0.00,0.00,0.00,0.00,0.00
03/03/1989,0.00,0.00,0.00,0.00,0.00
03/06/1989,0.00,0.00,0.00,0.00,0.00
03/07/1989,0.00,0.00,0.00,0.00,0.01
03/08/1989,0.00,0.00,0.00,0.01,0.00
03/09/1989,0.00,-0.01,0.00,0.00,0.00
03/10/1989,0.00,0.00,0.00,0.00,0.00
03/13/1989,0.00,0.00,0.00,0.00,0.00
03/14/1989,0.00,0.01,0.00,0.00,0.00
03/15/1989,0.00,0.00,0.00,0.01,0.00
03/16/1989,0.00,0.00,-0.01,0.00,0.00
03/17/1989,0.00,-0.01,0.00,0.00,0.00
03/20/1989,0.00,-0.01,0.00,0.00,-0.01
03/21/1989,0.00,0.00,0.00,0.00,0.00
03/22/1989,0.00,0.00,0.00,0.00,0.00
03/23/1989,0.00,0.00,0.00,0.00,0.00
03/24/1989,0.00,0.00,0.00,0.00,0.00
03/27/1989,0.00,-0.01,0.00,0.00,0.00
03/28/1989,0.00,0.01,-0.01,0.00,0.01
03/29/1989,0.00,0.01,0.00,0.00,0.01
03/30/1989,0.00,0.00,0.00,-0.01,0.00
03/31/1989,0.00,0.01,0.01,0.00,0.00
04/03/1989,0.00,0.00,0.00,0.00,0.00
04/04/1989,0.00,0.01,0.00,0.00,0.01
04/05/1989,0.00,0.00,0.00,0.00,0.00
04/06/1989,0.00,-0.01,0.00,0.00,0.00
04/07/1989,0.00,0.00,-0.01,-0.01,0.00
04/10/1989,0.00,0.00,0.00,0.00,0.00
04/11/1989,0.00,0.00,0.00,0.00,0.00
04/12/1989,0.00,0.00,0.00,0.01,0.00
04/13/1989,0.00,0.00,0.01,0.00,0.00
04/14/1989,0.00,0.01,0.00,0.00,0.00
04/17/1989,0.00,0.01,0.00,0.00,0.00
04/18/1989,0.00,0.01,0.00,0.00,0.00
04/19/1989,0.00,0.00,0.00,0.00,0.00
04/20/1989,0.00,0.00,0.00,0.00,0.00
04/21/1989,0.00,0.00,0.00,0.00,0.00
04/24/1989,0.00,0.00,0.00,0.00,0.00
04/25/1989,0.00,0.00,0.00,0.00,0.00
04/26/1989,0.00,0.00,0.00,0.00,0.00
04/27/1989,0.00,0.00,0.00,0.00,0.00
04/28/1989,0.00,0.00,0.00,0.00,0.00
05/01/1989,0.00,0.00,0.00,0.00,0.00
05/02/1989,0.00,0.00,0.00,0.00,0.00
05/03/1989,0.00,0.00,0.00,0.00,0.00
05/04/1989,0.00,0.00,0.00,0.00,0.00
05/05/1989,0.00,0.00,0.00,0.00,0.00
05/08/1989,0.00,0.00,0.00,0.00,0.00
05/09/1989,0.01,0.00,0.00,0.00,0.00
05/10/1989,0.00,0.00,0.00,0.00,0.00
05/11/1989,0.00,0.00,0.00,0.00,0.00
05/12/1989,0.00,0.00,0.00,0.00,0.00
05/15/1989,0.00,0.00,0.00,0.00,0.00
05/16/1989,0.00,0.00,0.00,0.00,0.00
05/17/1989,0.00,0.00,0.00,-0.01,0.00
05/18/1989,0.00,0.00,0.00,0.00,0.00
05/19/1989,0.00,0.00,0.00,0.01,0.00
05/22/1989,0.00,-0.01,0.00,0.01,0.00
05/23/1989,0.00,-0.01,0.00,0.00,-0.01
05/24/1989,0.00,0.00,0.00,-0.01,0.01
05/25/1989,0.00,0.00,0.00,0.00,0.00
05/26/1989,0.00,0.01,0.00,0.00,0.00
05/29/1989,0.00,0.00,0.00,0.00,0.00
05/30/1989,0.00,-0.01,0.00,0.00,0.00
05/31/1989,0.01,0.01,0.00,0.01,0.00
06/01/1989,0.00,0.00,0.00,0.01,-0.01
06/02/1989,0.00,0.01,0.00,0.00,0.00
06/05/1989,0.00,-0.01,0.00,0.00,0.00
06/06/1989,0.00,0.00,0.00,0.00,0.00
06/07/1989,0.00,0.01,0.00,0.00,0.01
06/08/1989,0.00,0.00,0.00,0.00,0.00
06/09/1989,0.00,-0.01,0.00,0.00,0.00
06/12/1989,0.00,-0.01,0.00,0.00,-0.01
06/13/1989,0.00,-0.01,0.00,0.01,0.00
06/14/1989,0.00,0.00,0.00,0.00,0.00
06/15/1989,0.00,-0.01,0.01,0.00,0.00
06/16/1989,0.00,0.01,0.00,0.00,0.00
06/19/1989,0.01,0.01,0.00,0.00,0.00
06/20/1989,0.00,0.00,0.00,0.00,0.00
06/21/1989,0.00,0.00,0.00,0.00,0.00
06/22/1989,0.00,0.01,0.00,0.00,0.00
06/23/1989,0.00,0.02,-0.01,0.00,0.01
06/26/1989,0.00,-0.01,0.00,0.00,0.00
06/27/1989,0.00,0.00,0.00,0.00,0.00
06/28/1989,0.00,-0.01,0.00,0.00,-0.01
06/29/1989,0.01,-0.01,0.01,0.00,-0.01
